Id,Date,User,Tweet,Sentiment
807,2021-09-12 00:07:46+00:00,unlucky911,"You can't fight crime by becoming a criminal.
You can't fight beat corruption if you are corrupt.
#DutertePalpak",0
808,2021-09-11 23:22:34+00:00,cabrera_marco,"Mr. President, ang dami mong oras kay Gordon a. Siya ba problema ng mga Pilipino ngayon?
#DutertePalpak #kalmaAkoLangTo",0
809,2021-09-11 21:19:43+00:00,BrotherGeoffee9,"Everytime nag-sscroll ako sa Instagram feeds ng mga foreign music photographer accounts, mapapa SANA ALL ka na lang dahil sa mga shots nila Download Festival. I see no future for this country tbh. #DutertePalpak",0
810,2021-09-11 18:12:36+00:00,jmschumey,"Desperado na si Inutil, palapit na ng palapit sa opisina niya ang senate investigation. Lagot sila ni Yaya pag nagkataon. #DuterteCorrupt #GoCorrupt #GoResign #OustDuterteNow",0
811,2021-09-11 12:53:47+00:00,RainbowTravelr,"My mom faced the guns of Marcos' private army during Martial Law when she tapped the presidential car &amp; shouted ""Tama na Sobra na!"" She stayed unfazed while her friends run away. Her story is still relevant today as we grapple to make sense of #DuterteCorrupt. Tama na Sobra na!",0
812,2021-09-11 12:41:38+00:00,MikeRamirezzzz,"At the rate the Duterte admin is self destructing,   I think the pendulum of political fortunes is now zeroed in on a tested and proven performer none other than Yorme Isko Moreno even without him asking for it. #DutertePalpak",0
813,2021-09-11 12:40:40+00:00,isabelmerana,"Grabe ang pinsalang tinamo galing sa onslaught ng bagyong Kiko!! 

Kumusta naman kaya ang Pilipinas sa patuloy na onslaught ng bagyong Duterte? 

#DutertePalpak 
#DuterteInutil",0
814,2021-09-11 11:47:50+00:00,miguelbreyes81,#TanginaMoBongGo #DuterteInutil #DutertePalpak,0
815,2021-09-11 10:29:34+00:00,stephDGREAT,"So bukas na nga ang simula muli ng paglabas sa big world. Kung di ko lang mahal ang industriya 😭 pati direktor diko sana gusto lumabas... covid pls... stay fucking away from all of us sa set. 😥

#DutertePalpak nga kasi! Kulit eh.",0
816,2021-09-11 10:27:49+00:00,ariestotl,Tagal mo ng sinasabi na mag reresign ka sa pwesto mo pero hanggang ngayon andyn ka pa rin sa pwesto kht inutil ka... Ayaw mo lng bumaba tlga. #DutertePalpak,0
817,2021-09-11 10:26:25+00:00,dkarlocastro,"Nagse-self drstruct na yung matandang hukluban sa Malacañan!!! 🤯
#DutertePalpak #DuterteInutil #DuterteWakasan",0
818,2021-09-11 10:25:52+00:00,sef_kent,"Nakaka umay na ang pettydente 

#DutertePalpak 
#DuterteWakasan 
#DuterteCorrupt 
#OUSTDUTERTENOW",0
819,2021-09-11 10:25:47+00:00,perezcjayyyy,FIGHT FIRE WITH GUN? ONLY IN THE PHILIPPINES! #DutertePalpak,0
820,2021-09-11 10:14:09+00:00,siyannnn_,amputa gustong ipa-audit ang red cross pero ayaw niya ipakita sa public SALN niya? #DutertePalpak #duterteresign,0
821,2021-09-11 10:06:50+00:00,Rexinyeta,"Kaya pa b nating paabutin hanggang next year? 
#OustDuterte 
#DutertePalpak 
#DuterteWakasan",0
822,2021-09-11 09:58:34+00:00,sirronlopezphd,"At ibinalik pa talaga si mañanita.

#DutertePalpak",0
823,2021-09-11 09:56:41+00:00,hyunevior,#DutertePalpak OOMFS DROP THE TAGS FOR OUR PRESIDENT 😻,0
824,2021-09-11 09:42:20+00:00,bituinrustia,Pakisabi sa lahat ng ‘social media experts’ na nagshare nung bogus na kwento about their “chinese neighbor sa condo” — NASA KAMAY NIYO ANG DUGO NG MGA NAMATAY SA COVID SA PILIPINAS. Sana talaga mawala na ang mga sinungaling sa Malacañang. #DuqueResign #DuterteCorrupt,0
825,2021-09-11 09:30:34+00:00,my_monica88,"NAKAKASUKA NA ANG ADMINISTRASYONG ITO! ANG SARAP UMATTEND NG PEOPLE POWER!!! 

#DutertePalpak
#DutertePalpak
#DuterteCorrupt
#DuterteCorrupt",0
826,2021-09-11 09:30:26+00:00,donatilano,And this Duterte and his clowns are still trying to make Filipinos look stupid. Pwede bang mag People Power ulit? LOL #DuterteCorrupt #DutertePalpak #RoqueBobongBaboy #RoqueResign #DuqueCorrupt #DuqueResign #duquementiroso,0
827,2021-09-11 09:28:17+00:00,dalawatayo,Mag re-reaign daw si Digong kapag napatunayan na may corruption sa deal with Pharmally? Kumita na yan kapit tuko ka eh. Do the right thing po. Ang daming indicators na corruption riddled ang administration mo. #duterteresign #DutertePalpak,0
828,2021-09-11 09:15:22+00:00,_xvjhngz,#DutertePalpak,0
829,2021-09-11 09:04:11+00:00,SlayerNgJupal,"26,303
As long as this inept, inutile, corrupt  #DutertePalpak  stays in Malacañang, we've no choice but to fend for ourselves for survival.
Let #Halalan2022  be ours to protect and #LetLeniLead ffs.",0
830,2021-09-11 08:57:30+00:00,FactUpo,"Binusog ni Inutil ng pera ang PNP at AFP, ngayon naman ay inarmasan ang BFP. May pinaghahandaan ang demonyo. Maging alerto tayo. #DutertePalpak #DuterteCorrupt #DuterteTraydor #duterteresign",0
831,2021-09-11 08:45:13+00:00,jeremyceriales,20k is the new normal? 🙃 #DutertePalpak #DuquePalpak,0
832,2021-09-11 08:40:33+00:00,soaleapbern1211,"You can't fight fire with fire...arms. 

Ano masabi lang na may naipasang batas si pebbles? Ay naku ah. #DutertePalpak #DuterteCorrupt #dutertewakasan",0
833,2021-09-11 08:28:06+00:00,ojojcastle,"In other countries, one video or one short clip could end a person's, or politician's, career. Sa Pilipinas lang kapalan ng mukha. #RoqueResign #DutertePalpak",0
834,2021-09-11 08:10:52+00:00,mayilopa,"Facts: Longest lockdown. Economy down. Jobs lost. Overpriced PPEs. Most vaccine procured is the least effective. Only country using face shields. Billion contract to Pharmally, no bidding. Chinese connections. Disagrees w/ medical experts. #DutertePalpak #DuqueResign #TaeKaHarry",0
835,2021-09-11 07:33:56+00:00,AprilFoolDudeI1,Another clown in Malacañang 🤡 Tatae's group just got bigger. #DuterteInutil #DutertePalpak,0
836,2021-09-11 07:32:11+00:00,DeeJayBee42,"What do you call a president who has billions in intel funds but asks who owns the biggest mall in Iloilo City ? 

#DuterteInutil #DutertePalpak #dutertewakasan",0
837,2021-09-11 07:24:29+00:00,frustratedDoe,"I'm really so overwhelmed I'm just feeling fuck all, I'm too tired to do the regulars like cleaning, grocery shopping, laundry.. I just wanna drive around whatever. Hayy. #DutertePalpak",0
838,2021-09-11 06:23:59+00:00,AlexKLG,"Ngayon lang ako nakakita ng Pangulo na hayop mag threaten, puro threats! Lumang tugtugin ka na! #DutertePalpak #DuterteInutil",0
839,2021-09-11 06:04:43+00:00,maze_val,"Kaya binigyan ng baril ni duterte ang mga firefighters para magpalakas sa kanila at madagdagan ang boto nila next 2022 election, kasi alam nilang di na nila makukuha ang boto ng mga HCWs..

Babawi talaga tayo sa #Halalan2022

#DutertePalpak
#dutertewakasan",0
840,2021-09-11 05:34:56+00:00,mikkotaniegra,Hindi mo alam kung sinasadya bang magtanga-tangahan ni Duterte para mapansin ng mga tao o sadyang tanga talaga eh. #DutertePalpak,0
841,2021-09-11 05:21:20+00:00,justincey3,Daw everyday nlng gd ya gahatag si Duterte sang disappointment sa mga Filipinos. #DutertePalpak,0
842,2021-09-11 04:54:07+00:00,Vhaliw1,"si DUTERT yung mahilig mag SALSAL pero takot ipakita ang SALN😄😄😄

#DutertePalpak",0
843,2021-09-11 04:44:44+00:00,pcspaule,Dami nyo diversionary tactics ah. We don’t forget… #DuqueResign #RoqueResign #DutertePalpak,0
844,2021-09-11 04:22:57+00:00,GeraldR22732240,"Panawagan ko sa ating Mahal na Pangulo, your number 1 promise ititigil mo ang corruption sa gobyerno and you said hindi mo Ito magagawa mag-isa kailangan mo ng tulong,the Senate help you nagiimbestiga sila bakit mo binabanga ang imbestigasyon ng senado sa korupsyon #DutertePalpak",0
845,2021-09-11 04:22:02+00:00,aaronrestua12,His is a verbal diarrhea. Literal. Ambabaho ng lumalabas sa bibig. #DutertePalpak,0
846,2021-09-11 04:08:52+00:00,ReplyCarlos1988,"Kundi ba naman gago at sinungaling si Rodrigo Duterte at Michael Yang, bat ka kukuha ng adviser na kailangan ng interpreter para mapagpayuhan ka?! Mga sindikato! #dutertelegacy #DutertePalpak",0
847,2021-09-11 03:27:35+00:00,FactsOnly_PH,"Yung President Duterte niyo, kapag Covid-19 related response, puro kainutilan ang alam, walang masabi. Pero kapag mag-rant dahil sa sarili niyang kapalpakan, napakadami at napakaactive. #DutertePalpak #DuterteInutil",0
848,2021-09-11 03:03:40+00:00,theacds,Kaning mga troll defending duterte #dutertepalpak kay mga iring lage ang profile picture. Hahaha.,0
849,2021-09-11 02:45:41+00:00,honeykuhhh,"hindi na makabayan ang boboto ulit kay Duterte. 
#OUSTDUTERTENOW #DutertePalpak",0
850,2021-09-11 02:31:13+00:00,akosidaz,"Impeach the inutile NOW!

#OUSTDUTERTE
#DutertePalpak
#DuterteTraydor
#DuterteManyak",0
851,2021-09-11 02:30:22+00:00,ArihWhy,dutz with his followers gigil retaliating prc’s gordon while defending his dedeebs boiz💩 #dds #dedeebs #DutertePalpak #duterteresign,0
852,2021-09-11 01:57:50+00:00,AdigueMichael,"Remember Senador Trillanes? Siya lang lumalaban kay President before pero walang sumoporta bagkus pinagkatuwaan pa ng mga Tao at nagalit pa sa kanya , ngayon lalabas na lahat ng baho ni duterte at mga kaalyado nito. Filipino , Gordon , Duterte #DuterteCorrupt",0
853,2021-09-11 01:41:02+00:00,jonsaldo,"Good morning!

#DuqueResign #RoqueResign #DutertePalpak",0
854,2021-09-11 01:40:29+00:00,http_itsbea,yung midnight press ni Duts nagiging political na lang. Puro na abt candidacy for 2022. Hindi na nattackle yung anomalies sa PhilHealth. Plano sa mga city mataas ang CoVid cases yet Full capacity na mga hospitals. And how would the vaccine be well disseminated. #DutertePalpak,0
855,2021-09-11 01:19:49+00:00,jmschumey,"The Corruption Matrix is simple: Under Inutil are Go &amp; Yang. Under Go is the PSDBM (Lao, Lo &amp; Leong). Under Yang is Pharmally (Wang, Ong &amp; Lim). Triad na Triad ang peg, puro Chinese ang involved. #DuterteCorrupt #DuterteSindikato #OustDuterteNow",0
856,2021-09-10 23:05:27+00:00,jcblq,#DutertePalpak #RoqueResign #DuqueResign,0
857,2021-09-10 17:58:18+00:00,miguelbreyes81,#DuterteInutil #DutertePalpak,0
858,2021-09-10 16:17:56+00:00,JewelsHRH,OMG. 27k covid cases!!! Walang silbi ang gobyernong ito!!!!! #DutertePalpak #dutertetamad,0
859,2021-09-10 14:05:18+00:00,sharelangg,Grabe yung antok ko. But the news lately is keeping me awake. #DutertePalpak #HarryRoqueResign,0
860,2021-09-10 14:04:49+00:00,palebp,"P 625K ANG PUHUNAN. BUMENTA NG 7.5 BILYON!!!
#PHARMALLY #DutertePalpak",0
861,2021-09-10 13:21:57+00:00,AdigueMichael,"Pagtanggol nyo pa mga DDS yung chinese na ang pera ng bayan ninanakaw , Ano na? #DutertePalpak",0
862,2021-09-10 12:12:17+00:00,markmansotelo,"Pharmacy + Anomaly = Pharmally
#pharmally #Trending #KMJS #abscbn #gmanews #DuterteInutil #SalamatShopee #DuqueResign #HarryRoqueResign #ddsbobo #Eleksyon2022 #du30 #DuterteWakasan #DutertePalpak #kalmaAkoLangTo #Covid_19",0
863,2021-09-10 12:06:13+00:00,palebp,"#TaeKaHarry
#DuterteInutil 
#DutertePalpak",0
864,2021-09-10 11:58:37+00:00,kitkathclub,"To those who advocate in putting the blame SOLELY on Duque, Roque, and the rest of the Cabinet Secretaries: Know Your Government. Magbasa ka ng Saligang Batas!

#DutertePalpak",0
865,2021-09-10 11:36:25+00:00,pieatot,"Nagtataka pa ba tayo sa ugaling ipinakita ni Boy Kalma Lang? Eh parehong pareho ng ugali ng amo niya eh.
#DutertePalpak
#RoqueResign",0
866,2021-09-10 11:23:01+00:00,Gimsonmancilla,Pandemic tapos mas inaatupag yung pag takbo as vice president #DutertePalpak,0
867,2021-09-10 11:11:31+00:00,MitzieQM23,Nasa Babuyan Island ang bagyo pero parang araw araw signal number 4 ang babuyan sa gobyerno. #DuterteCorrupt #HarryRoqueResign,0
868,2021-09-10 11:04:27+00:00,samxxxjoseph,"after #harryroque's pambabastos sa mga MHW, and knowing na by the end of September, ang Pinas at Venezuela na lang ang hindi nagbabalik-eskwela, kung hindi ka pa rin galit sa pamamahala ng mga nakaupo, mag-isip-isip ka na. 
#HarryRoqueResign 
#DutertePalpak",0
869,2021-09-10 10:53:06+00:00,thinkingoftzu,"berating health workers as if you know any better 🙄

#TaeKaHarry #DutertePalpak",0
870,2021-09-10 10:43:56+00:00,MayorJoshy,"We are in the midst of the Pandemic for 18 months now and yet, this government has no concrete plan.

#DutertePalpak",0
871,2021-09-10 10:35:46+00:00,c_bibi,Can anyone guess what will be the next move of the #dutertards to divert the attention from the obvious irregularities being unearthed in the senate investigation? SAF44? Dengvaxia? #DuterteCorrupt #DutertePalpak #NoToAnyDuterte #NoToAnotherDuterte #NoToDuterteEnablers,0
872,2021-09-10 10:28:50+00:00,alyssacstro,#DutertePalpak #DuterteCorrupt #DuterteWakasan ‼️‼️‼️‼️‼️‼️,0
873,2021-09-10 10:26:24+00:00,zokluoer,#DutertePalpak #TaeKaHarry #RegisterToVote,0
874,2021-09-10 10:22:22+00:00,leydieva,"#RoqueResign 
#DuqueResign
#DutertePalpak",0
875,2021-09-10 10:21:59+00:00,heyheyheyfox,".@attyharryroque sis mag-RESIGN ka na. Puñeta. Buti nga ang healthcare workers nagkakandarapa pa rin kahit mas nahihirapan sila ngayon. Samantalang kayo inutil pa rin. 
#TaeKaHarry #KalmaAkoLangTo #DuterteLegacy #DutertePalpak",0
876,2021-09-10 09:52:29+00:00,jmschumey,"Lincoln Ong of Pharmally when asked how they sent payments to China: Sa bank accts (but didn’t name whose). Di kaya sa owner nung accts sa BPI, Julia Vargas? #DuterteBuking #DuterteCorrupt #DuterteLegacy #SaanAngSALN #OustDuterteNow",0
877,2021-09-10 09:52:28+00:00,janelleindaeyo,Magpaparehistro na ko bukas!! Wakasan na ang administrasyong Duterte 😤 #DutertePalpak #duquecorrupt #RoqueResign,0
878,2021-09-10 09:51:42+00:00,masikap,Season ng pagbubunyag ng korupsyon ng administrasyon ni Dutz. Ilabas na lahat! #DuterteWakasan #DuterteCorrupt,0
879,2021-09-10 09:51:21+00:00,c_bibi,"Michael Yang is #DuterteInutil's economic adviser has been in the PH since 1999 (he claims), has several pics/videos talking with #DutertePalpak &amp; he cannot communicate in English or Filipino because he says his Tagalog is very elementary? I didn't know #Duterte can talk Chinese.",0
880,2021-09-10 09:30:57+00:00,kelv_engkanto,Akala ko ba excellent ang government response to the pandemic? #TaeKaHarry #DutertePalpak,0
881,2021-09-10 09:15:24+00:00,rowjie,"Mars Harry Roque, kalma ka lang. Baka iwan tayo ng mga medical experts natin. Kasi nga naman, we are not giving them what is due and right for them. Tapos magsisisigaw ka pa dyan. And sa dami ng issue niyo lately, ang hirap na maniwala sa inyo.
#TaeKaHarry #DutertePalpak",0
882,2021-09-10 08:49:48+00:00,bobertingg,Napanood ko na sana Shang Chi sa sinehan kung hindi dahil sa incompetency ng gobyerno na ‘to. 😒 #DutertePalpak 🤣,0
883,2021-09-10 08:40:16+00:00,brenbrooks,"Bakit tayo nagkaroon ng economic adviser na Chinese at di marunong mag tagalog kahit English man lang 😆

#DutertePalpak #dutertelegacy",0
884,2021-09-10 08:27:55+00:00,ughrd_,"Shame on you, Harry Roque!!! Don’t let this sht take a senate seat!!! #registertovote2022  #DutertePalpak",0
885,2021-09-10 08:23:15+00:00,notsoangelo,"#KikoPH 
#Covid_19 
#DutertePalpak 
#Duque 
#RoqueBobongBaboy 

Hindi naman Friday the 13th ngayon ah.",0
886,2021-09-10 07:55:36+00:00,choyodaaa,"I can't fathom how staunch supporters of this government still FAIL to see how they are, day in and day out, FAILING this pandemic response. A lot of lives have been collateral damage to this incompetence! 
#DuqueResign #DutertePalpak",0
887,2021-09-10 07:52:59+00:00,Popoygee,"Kawawa naman si Dr. Limpin na nasigawan ni Harry Roque. Bawal na pala magsabi ng totoo ngayon? Gusto nila pag nag meeting sa IATF puro papuri, kaya pala tayo ganito ngayon. Baka sa decision making-meetings ng IATF, purihan lang sila. Cringe! #DutertePalpak #RoqueResign",0
888,2021-09-10 07:46:55+00:00,jmschumey,"We are facing not only a pandemic but a plundemic &amp; a fundemic as well. Imbes na ayuda &amp; stimulus ang priority, pangungurakot ang inuna. #DuterteCorrupt #DutertePalpak #OustDuterteNow",0
889,2021-09-10 07:39:17+00:00,iammadeline913,"Mana talaga sa amo nya, Mga DEMONYO!😡😡😡
#HarryRoqueResign 
#DuterteInutil 
#DutertePalpak",0
890,2021-09-10 07:19:54+00:00,Illuminariaaaaa,"#DuterteCorrupt 
#DuterteResign 
#DuqueResign 
#HarryRoqueResign",0
891,2021-09-10 05:18:01+00:00,paulyngabriel_,"Praying for better government too.
Magparehistro na. 20 days before the last day of registration.

#RegisterToVote #DutertePalpak",0
892,2021-09-10 04:41:18+00:00,JustRouIt,"Hala, nagalit na si HariRuki. 😆 Eh, ano ba ginawang concrete solution ng gobyerno vs. Covid-19, bukod sa face shield at lockdowns? Wala naman talaga. Imbyerna 'tong baklitang 'to.😆
#DutertePalpak
#DuterteInutil",0
893,2021-09-10 04:38:23+00:00,CityMouse14,"Mga doktor, di ba Duterte ibinoto nyo?

 #kalmaAkoLangTo
#DuterteInutil 
#DutertePalpak",0
894,2021-09-10 04:37:04+00:00,Romeo_1035,I stand by the frontliners and healthcare workers that feel that the govt failed in its efforts to properly address this pandemic. I blame the #DuterteGovernment for the lives lost because of their stupidness #Tumindig #DutertePalpak #RoqueResign,0
895,2021-09-10 03:49:17+00:00,labapilipinas,"This pandemic (AND the #DutertePalpak government's response to it) ruined our local hoops leagues. 

Sa true?",0
896,2021-09-10 03:48:48+00:00,JuanSakalam,Nakakadiri ang administrasyong ito! #DutertePalpak #DuterteWakasan #DuterteKurap #ChangeScamming,0
897,2021-09-10 02:31:57+00:00,palebp,"#TaeKaHarry
#DutertePalpak",0
898,2021-09-10 02:30:48+00:00,pinoysiwowie,"martires, ang trabaho mo ay protektahan ang bansa sa pagnanakaw, hindi ang magnanakaw. #MostCorrupt #MostEvil #DutertePalpak #ImpeachMartires #MartiresResign",0
899,2021-09-10 02:29:37+00:00,lines_relatable,"May friends ako, bago mag eleksyon, bilib na bilib sa ""Change is Coming"". Ngayon, kahit sino daw ilagay na presidente walang magbabago, ""change begins in me na""? Hahaha!

#DutertePalpak
#DuterteInutil
#ChangeScamming

@nuelleduterte",0
900,2021-09-10 01:37:29+00:00,tokyo892,"#TaeKaHarry
#Dutertepalpak 💩💩💩

Kalma lang mars, kami lang to oh! Ung paulit ulit nyong pinaglalaruan at ninanakawan!",0
901,2021-09-10 01:12:02+00:00,tershuuuh,"#DutertePalpak #DuqueResign 
Just getting these facts out there and I'm outta here again. See ya!",0
902,2021-09-10 00:54:57+00:00,pinoysiwowie,puro DDS naman ang binabasang komentong ni mike enriquez sa pagkakatalaga kay parlade sa NSC. #NoToParlade #DutertePalpak @dzbb,0
903,2021-09-10 00:48:08+00:00,pinoysiwowie,"kung matino sana si parlade, okey yung kung wala kang ginagawang masama bakit ka matatakot. eh kaso kahit mabuti ang ginagawa pero punahin mo lang ang gobyerno, ire-red tag ka na nitong si parlade. #StopRedTagging #ParladeResign #DutertePalpak",0
904,2021-09-09 19:13:56+00:00,palebp,"Naghihikahos na ang bansa
#DutertePalpak",0
905,2021-09-09 16:06:21+00:00,lu_0094,"Hoy Jaehyun napindigan mo tong ginawa mo samin!!! 

 #NCT127_Lemonade 

#DutertePalpak",0
906,2021-09-09 14:52:24+00:00,maniluhjustine,"Again, I’m not a fan of lockdowns but… 

unless we slowdown the spread of the virus. Hospitals will be full, the healthcare system will fall apart and people will die. 

#DutertePalpak #DuqueResign #coronavirus",0
907,2021-09-09 13:10:29+00:00,lu_0094,"Jusko sana kayanin ko yung track video ng Lemonade later. Baka sumabog na ang puso ko. 
#NCT127 #NCT127_Sticker #Sticker 

#DutertePalpak",0
908,2021-09-09 12:43:50+00:00,AltABSCBNSB,"IATF - INCOMPETENT Agency Task Force. 

With emphasis on incompetent.

#DuterteCorrupt
#DuterteInutil 
#DutertePalpak",0
909,2021-09-09 12:43:41+00:00,bigboybinsoy,"Dear PH Gov’t,

Please stop recycling corrupt and inefficient political appointees to various gov’t posts. We deserve to be led by conscientious and competent leaders. Please don’t waste our taxes. #Government #DutertePalpak",0
910,2021-09-09 12:04:39+00:00,Gashybearfoot,"Pnoy: Kayo ang boss ko!

Digonggong: Ako ang boss niyo!

#DutertePalpak #DuterteInutil #DuterteWakasan",0
911,2021-09-09 11:29:45+00:00,pinoysiwowie,"putris, ngayon lang naisip na DAPAT kumpleto ang guidelines bago magpatupad ng granular lockdown?!!! mahigit 1 taon ang pandemya, wala pa ring natutunan ang gobyerno? tapos magsasakripisyo uli mga Pilipino. umasang makakatrabaho tapos hindi. #DutertePalpak #IATFPalpak @24OrasGMA",0
912,2021-09-09 10:48:41+00:00,ChayMD1,"GENTLE REMINDER: if you know someone covid positive, huwag nyo sila pagusapan/ pagchismisan/sisihin/pandirian. 😔 KUMUSTAHIN niyo sila. ❤️ pray for them, offer help, send help. ❤️

#Covid_19 #covidph #wehealasone #DutertePalpak",0
913,2021-09-09 10:26:39+00:00,ping2francisco,Think about the audacity of the @OmbudsmanPh to suggest 5 year’s imprisonment for anyone asking for the SALN. Slave of #DutertePalpak,0
914,2021-09-09 10:19:28+00:00,JeielVtx,Saan ang SALN ni Sara #DutertePalpak,0
915,2021-09-09 10:05:41+00:00,KChuwariwap,"kamusta @DOHgovph, baket wala pa din yung covid report nyo today?! gumagaya na kayo sa poon nyo na laging DELAYED ang reporting at magtrabaho?!

tapos nako magluto, ng hapunan. . kayo ba?
.
.
.
.
kumain na?

#DuqueResign #DutertePalpak #DuterteResign",0
916,2021-09-09 09:58:50+00:00,jeremyceriales,The whole world's back to normal—even China where it all started—except for us. #DutertePalpak #DuquePalpak,0
917,2021-09-09 09:53:31+00:00,LeniLead,If you're not corrupt show us your SALN #DutertePalpak #DuterteResign #OustDuterte,0
918,2021-09-09 09:45:08+00:00,thisistonitoni,So walang granules kaya MECQ ulit. Eh yung tiny bubbles ayaw niyong ibalik? HAHAHA. #DDS #DuterteLegacy #DutertePalpak,0
919,2021-09-09 09:02:46+00:00,jmschumey,"Piduts + PSDBM + Pharmally = PLUNDER This is Inutil’s version of PPP, gov’t partnering with a private firm to plunder our coffers. Tip of the iceberg pa lang ito. #DuterteCorrupt #DuterteMagnanakaw #OustDuterteNow",0
920,2021-09-09 08:27:06+00:00,callmejates,2 Days na delay ang Covid Case Reports ng @DOHgovph  masyado nyo pinapangatawanan ang pagiging Inutil parang amo nyo #DuterteInutil  #DutertePalpak  #duquecorrupt  #duqueresign,0
921,2021-09-09 06:11:53+00:00,manila_wanderer,Kaya ayaw ilabas ang SALN dahil may itinatago. #DutertePalpak,0
922,2021-09-09 05:05:13+00:00,Twittizenbai,"Never have I ever felt so much anger and frustration towards a gov't. 

Nuknukan ng katangahan ang mga nasa gobyernong ito. Walang puso. Walang utak. Leche. 

#DutertePalpak",0
923,2021-09-09 04:59:55+00:00,jngdklv,tangina niyo po lahat walang kwenta gobyerno natin #DutertePalpak #DuterteInutil,0
924,2021-09-09 04:32:14+00:00,kaathlynann,Pray for the PH government. Ang hina sa decision making taena buong bansa kaya hinahawakan nyo.. ayos naman 🤦🏻‍♀️ #DutertePalpak,0
925,2021-09-09 03:40:18+00:00,DGZ3L,"Continuity of efforts daw. 
Pero ang sabi sa Covid situation sa Pinas, ito lang daw ang kaya. Sabagay, mga Pilipino naman ang pipili sa magiging presidente. Tumakbo ka man, nasa mga PILIPINO ang desisyon, hindi sa iilang tao lamang.
#DutertePalpak",0
926,2021-09-09 03:25:27+00:00,neojhe,"Business owners like myself struggles a lot this confusing system with our government imply. The big question is when will it end? 
#DutertePalpak #OUSTDUTERTENOW unahin ang pandemya, hindi ang pagtakbo sa eleksyon para sa pansariling interes!",0
927,2021-09-09 03:02:54+00:00,jeclemente1,Trending na naman yung #DutertePalpak,0
928,2021-09-09 02:49:54+00:00,kyrie_eleison09,"Bayanihan po ba kamo. Tama naman po may bayanihan naman po ang mga alipores para mangurakot. Tulong-tulong po sila.

#DutertePalpak",0
929,2021-09-09 02:46:35+00:00,nikkiangara,"Friendships have no checks and balances. Once someone keeps score, it's game over. Quid pro quo at the expense of the public funds is not acceptable. 
#DuterteResjgn
#BullyDuterte
#DutertePalpak 
#DuqueResign",0
930,2021-09-09 02:30:25+00:00,MarGoAries,#DutertePalpak,0
931,2021-09-09 02:29:18+00:00,nikkiangara,"If #BullyDuterte apologised for how he handled the COVID-19 response, shouldn't he step down?  Prime Minister Suga of Japan did. Why hang onto power if he acknowledged he cannot do his job properly? 
#DuterteResign
#DutertePalpak 
#DuqueResign",0
932,2021-09-09 02:28:40+00:00,ivladimr,Since 2016 #DutertePalpak,0
933,2021-09-09 02:20:05+00:00,donatilano,"Maybe this is why they shut ABS-CBN down, because they know that this day would come. And they know, that ABS-CBN will always deliver what Filipinos need to know. #DutertePalpak",0
934,2021-09-09 02:16:23+00:00,rombar02,"Duterte is the worst and the most immature leader the PH ever had. Best in stupidity in the entire solar system. 
#DuterteInutil #DutertePalpak #DuterteWakasan",0
935,2021-09-09 02:11:30+00:00,paopangzzz,"back to normal daw pero walang sinabing year kung kelan

#dutertepalpak",0
936,2021-09-09 01:50:50+00:00,rombar02,"Pangkalye talaga ang Talk to the Nation. Tipong tsismisan lang sa sari-sari store, sumisipsip sa tindera, may pagyayabang, maraming imbento, kwento, haka haka at pag eexplain ng mga bagay na alam naman ng lahat. 
#DutertePalpak #DuterteInutil",0
937,2021-09-09 01:19:33+00:00,divi1217,#OustDuterte #DutertePalpak #DuterteInutil,0
938,2021-09-09 00:40:51+00:00,Maxus21,#DutertePalpak #duterteresign ang paraan para maipakita mo kung mahal mo ang pilipinas,0
939,2021-09-09 00:38:40+00:00,teetinv,"#DutertePalpak Kapit, Pilipinas. Hayyy",0
940,2021-09-09 00:32:35+00:00,jmschumey,"Kung meron daw pondo, bibigay niya yung benefits ng HCWs. You doubled the pay of the PNP &amp; AFP kahit walang pondo. Nagawa mo noon, kaya mo ngayon kung gusto mo. Puro ka palusot! Wala kang malasakit. #DutertePalpak #DuterteManhid #OustDuterteNow",0
941,2021-09-09 00:12:30+00:00,MonPablo,Tama na! Vote wisely next year 🇵🇭. #DutertePalpak,0
942,2021-09-09 00:10:49+00:00,stakbuff,#DutertePalpak,0
943,2021-09-09 00:10:32+00:00,JustMe80041125,"Paolo Contis e sumasabay pa sa pag ""I am sorry ni #DutertePalpak at dahil DDS ka,walang sorry-sorry sa akin.mga gagawa kayo ng kasalanan tas lakas ninyong makahingi ng pasensya. sarado na pacencia biscuit. d na uubra!",0
944,2021-09-08 23:52:53+00:00,BuddyDennisd,#DutertePalpak,0
945,2021-09-08 23:42:40+00:00,MarvVitto,i am so happy not to have voted for this fool  #DutertePalpak,0
946,2021-09-08 23:42:07+00:00,JewelsHRH,"Pagod na pagod na akong bumatikos sa palpak na gobyerno. Kayo, hindi pa ba? #DutertePalpak",0
947,2021-09-08 23:41:32+00:00,marcoalfonsooo,"Kung today, Sept 9, 2021 ang #Halalan2022 for PRESIDENT Sino ang iboboto mo? 
#DutertePalpak",0
948,2021-09-08 23:31:28+00:00,Babimayer1,Tanga na lang talaga mga DDS #DutertePalpak,0
949,2021-09-08 23:27:39+00:00,PilipinoEksakto,#DutertePalpak daming naniwala at naloko nito at tinawag pang silang mga istupido... how low can you go para patuloy kang maniwala...,0
